S_Q_AB_nCi_2_NS7_C_KA_c_MAS,MX_B_AB_nCi_2_SS6_C_SRW_c-p_MAS,S_TrB_AB_nCi_3_M26(M8)_SS4_T_KA_m-r_MID,VC_TrC_AB_nCi_3_M26(M5)_NS5_T_KA_h_MID,P3_F_AB_nCi_2_NS1_H_T_NSRW_e_MAS,SD_F_BB_Ci(2.0;-2.0)_2_SS1_H_T_KA_e_MAS,Q3_B_AB_nCi_2_NS3_T_LGP[1]_h-s_MAS,SD_Q_AB_Ci(2.0;-2.0)_2_SS2_H_n_X_LGP[2-4]_p_MAS,VC_B_AB_nCi_2_NS7_X_NSRW_r-m_MAS,VC_TrQB_AB_nCi_3_M22(M16)_SS1_T_LG3L[2-3]_LGL[2-3]_m-p_MID,S_Q_BB_Ci(2.0;-2.0)_2_MP1_H_T_KA_c_MAS,Q2_B_AB_nCi_2_NS1_T_NSRW_h-s_MAS,MX_TrB_AB_nCi_3_M20(M8)_SS6_T_KA_m-r_MID,MX_B_AB_nCi_2_SS1_n_X_LGP[1-3]_p-h_MAS,ES_RA_TrC_AB_nCi_3_M27_SS0_T_KA_v_MID,N1_Q_AB_nCi_2_MP7_H_n_T_LGP[1]_v_MAS,TS[1]_K_TrC_AB_nCi_3_M27_NS0_T_KA_p_MID,S_B_AB_nCi_2_NS3_X_KA_e-c_MAS,P3_F_AB_nCi_2_SS2_X_SRW_p_MAS,S_TrB_AB_nCi_3_M27_SS1_T_KA_r-p_MID,MN_Tr_AB_nCi_3_M20(M8)_NS1_X_KA_a-e-v_MID,K_TrQB_AB_nCi_3_M26(M8)_NS5_X_KA_r-p_MID,I50_TrC_AB_nCi_3_M20(M5)_NS7_C_KA_h_MID,RA_TrB_AB_nCi_3_M21(M1)_MP0_T_KA_r-p_MID,S_TrQB_AB_nCi_3_M22(M1)_SS1_T_LG3L[1-2]_LGL[1-2]_r-p_MID,AC[1]_I50_TrB_AB_nCi_3_M20(M15)_SS5_T_KA_e-v_MID,S_Q_AB_Ci(2.0;-2.0)_2_SS1_H_n_T_KA_c_MAS,MX_TrB_AB_nCi_3_M26(M8)_SS7_C_KA_m-r_MID,MN_Tr_AB_nCi_3_M19(M11)_SS1_X_KA_a-e-v_MID,K_Tr_AB_nCi_3_M22(M5)_SS5_T_KA_a-e-v_MID,MN_TrB_AB_nCi_3_M25(M15)_SS6_T_KA_m-r_MID,S_B_AB_nCi_2_NS5_X_NSRW_c-m_MAS,MX_TrQB_AB_nCi_3_M26(M1)_SS7_C_KA_r-p_MID,GV[3]_K_Tr_AB_nCi_3_M25(M13)_SS6_T_KA_m-a-c_MID,P3_F_AB_nCi_2_SS2_H_T_NSRW_e_MAS,MN_Tr_AB_nCi_3_M26(M8)_NS1_X_KA_a-e-v_MID,RA_TrF_AB_nCi_3_M21(M11)_SS3_T_LG3L[2-3]_LGL[2-3]_p_MID,MN_F_AB_nCi_2_SS2_T_LGP[1;2;6]_p_MAS,I50_TrF_AB_nCi_3_M21(M5)_NS7_T_LGA[0.0-1.0]_h_MID,SD_F_AB_nCi_2_NS2_X_KA_e_MAS,S_TrQB_AB_nCi_3_M26(M14)_SS1_T_KA_r-p_MID,N3_B_AB_nCi_2_NS4_n_T_KA_e-h_MAS,IB_K_Tr_AB_nCi_3_M28_NS2_T_KA_a-v-p_MID,K_TrQB_AB_nCi_3_M21(M5)_SS1_T_KA_r-p_MID,I50_TrF_AB_nCi_3_M27_MP1_T_KA_p_MID,PEOE_VSA2,SMR_VSA10,SMR_VSA3,SMR_VSA6,SlogP_VSA1,TPSA,VSA_EState2,NOCount,fr_NH0,fr_allylic_oxid,Target
1.518738594,0.187736645,0.349799678,0.435821987,6.950639871,0.492048255,15.48252866,5.08809499,1.134989145,0.536771537,2.514112166,2.292113711,5.757564329,3.798153141,12043.93624,106.4752587,0.635628393,0.071726375,2.608621618,0.272344906,-774.2362124,3.57644067,0.417479084,0.427919852,-0.053291402,2512.487218,2.995032895,4.560382847,-9.570404453,-0.118723792,1.062673177,-2.790834554,101.7498734,36.64953626,1.936966555,-1042.834871,1.419214014,1.863784587,4.115204082,4.37574739,-0.458041487,1014.540166,0.892630738,-0.885737228,0.024941906,9.883888252,10.90292493,9.883888252,20.19931035,4.736862954,45.59,6.858526576,4,2,0,10.54
-2.124501925,0.097306794,1.824136573,0.154134734,6.752749988,0.231065912,7.572617322,4.074594733,0.884582976,0.15707414,1.755439048,2.114210989,5.047972101,5.14093969,6911.574946,105.534026,-1.87217199,1.418333237,3.21,0.022939838,-204.0245336,3.763189619,0.706589611,0.229735389,0.87715686,4645.221759,4.098705325,2.740675763,-15.03988339,1.16278653,1.297426081,-2.406728307,46.27443705,0,1.946171931,-243.2239296,1.823664248,2.1784,0,4.16446095,0.157188104,357.5709229,1.538332173,2.27080055,0.010379369,0,0,4.899909731,20.13718479,0,3.24,2.361111111,1,1,0,20.6
-1.602025907,0.110228962,1.551347617,0.144209488,6.740582144,0.228703416,7.516234511,4.176278102,0.913667356,0.282285545,1.993726286,2.080669121,5.063638689,5.12341477,7215.15821,110.6725792,-1.281646704,1.100972317,3.3696,1.042174159,-225.2091952,4.03722921,0.533840835,0.214065986,2.094459678,3074.293434,4.442283104,3.544442844,-14.5576513,-0.703843292,1.086855265,-2.6730418,44.02131054,3.880973595,1.921569715,-270.4088176,1.264774381,2.2035,2.735019312,3.920749876,-0.43903936,343.3648675,5.539093405,5.341749351,0.013356053,0,0,4.899909731,20.13718479,0,3.24,2.392361111,1,1,0,18.9
-0.89232854,0.608706224,1.713472833,0.23317745,7.254666235,0.202910324,14.25468303,9.103191163,0.749247772,0.260828893,1.588361982,2.245516302,7.002896322,4.982088158,9485.070627,111.2084048,-1.181955228,-0.33371741,3.163701011,0.921041627,-394.0332728,-1.664736918,0.403913646,1.458125098,1.195669012,1921.382697,-4.158490658,3.834356329,-13.1853828,1.858193095,1.278425208,-0.445065914,73.18460093,3.032240349,1.824999105,-476.3698367,4.761165922,2.5399375,5.054783679,8.925808242,2.93802268,996.9363862,-0.910981438,0.28114571,0.04902606,4.992404733,16.92953672,4.899909731,25.38712282,0,15.6,6.871342593,2,2,0,14.1
-0.809789664,0.583877604,1.035507764,0.233817064,7.338660738,0.207655717,14.15620325,9.17260317,0.789768058,0.307321878,1.413303635,2.280572286,5.114939794,4.978430102,9122.513625,113.0398022,-0.985692005,-0.272748061,3.081842385,1.112923878,-343.1143411,-1.798066713,0.284794262,1.596206849,1.222078092,1846.365218,-3.948916695,3.299821037,-13.11402791,0.186885365,1.069030383,-0.502811029,64.3180574,0.271528894,1.837930839,-413.1635658,3.106462721,2.48258125,2.244023231,9.500269185,2.647224843,1033.328974,0.941068822,-0.151330329,0.036264882,4.992404733,16.92953672,4.899909731,25.38712282,0,15.6,6.780092593,2,2,0,14.45
-1.678606958,0.463895959,0.649812408,0.327443088,6.981893021,0.366502395,18.36281447,9.377033863,1.031665772,0.551281291,2.5174739,2.32808693,6.677222779,4.828314666,11168.52461,113.9127148,-1.191014457,-0.405994373,3.220795053,-0.001184792,-587.4498976,0.45039586,0.570135274,1.21062512,0.585832227,2031.384129,-2.447127798,4.285760624,-10.46610804,-0.979532632,1.568808492,-1.378634958,95.26685341,7.748930049,1.885341145,-746.4383292,4.317133027,2.52069375,3.879453348,8.581423788,1.007494145,1107.736487,5.448695393,-0.791316695,0.046881581,4.992404733,22.61692299,0,11.44466614,4.899909731,15.6,8.576024187,2,2,0,16.5
-1.739213103,0.095267105,0.426968439,0.212398131,6.664668391,0.385753108,13.92594566,4.704325713,0.921997513,0.362627799,2.177256557,2.116755908,5.366659961,4.781740564,8051.120865,105.2684183,-1.250145525,0.895420007,2.901597735,0.252568207,-276.0120981,0.156710443,0.816887122,0.485538181,0.447490657,1829.161448,2.808349318,2.431990436,-8.681581876,1.647203636,1.494502877,-2.306702929,42.25233608,4.639886022,1.964322673,-347.775032,2.722089014,2.607527778,4.340482673,4.992955947,-0.362408432,852.0800562,0.222784436,1.299198119,0.030209442,9.883888252,0,9.883888252,13.59242839,0,16.13,6.536851852,2,2,0,10.4
-3.328898877,0.094083537,-0.414798847,0.194728641,6.611291739,0.367490541,14.09899817,4.694289333,1.278198178,0.661265022,2.224108599,2.167567462,5.071823033,4.78899136,8414.485799,106.7606194,-1.227806087,0.626751583,3.4821875,0.425546848,-275.8909196,7.78864262,0.826061034,0.516424435,0.118251898,2770.744151,-2.39613548,2.810014993,-7.187840247,-0.779356408,1.0066299,-3.412685112,62.28217269,4.010838373,1.957497997,-350.6883905,2.581744618,2.618638889,4.886884018,3.463382395,0.062209882,649.7426658,0.34563955,0.273009057,0.029761394,4.899909731,0,4.899909731,13.59242839,0,3.24,2.439814815,1,1,0,16.8
-2.229851308,0.11502361,1.28308039,0.28322391,6.584453031,0.176697305,6.278615182,3.7741984,0.85070154,0.201225797,0.425821638,1.94376689,9.995343485,4.937698705,2038.174591,141.8309646,-0.612244898,1.265569787,3.196,1.689098071,-54.71093236,2.209507936,1.032958906,2.218492528,1.275491261,2378.304257,3.548398722,4.025714449,-10.97603672,0.221029145,1.019953418,-1.780890868,78.50269477,0,1.743275302,-67.28126312,2.159394812,2.929,0,2.877705336,1.846876313,584.7792138,-1.071897527,4.784546627,0.032764645,0,11.76188495,0,11.50570721,0,0,0,0,0,0,13.1
3.14074929,0.070953617,-0.602916379,0.299439509,6.294452779,0.384673427,14.91519737,0,0,0.422311271,-0.577042753,2.212866882,6.073827275,0,2.55E-11,108.9148499,-0.37649227,0,0,1.261587876,0,0,0.247560371,0.415155086,-0.90801676,1668.990978,0.524666574,1.444517732,0,-0.689090983,1.282898144,0,78.78656107,10.56241668,1.988082875,0,2.606692543,3.230908452,2.240862049,0,-1.352586789,824.4243595,1.281968804,0.292226715,0.011379584,0,0,0,0,0,0,0,0,0,0,-3.62
